date,mean_date_no,original_date_no,date_no,sample_id,fish_prey_stage,sample_mg_dm,sample_mg_dm01,site,fish_species,prey_stage
2019-07-25,31.691419141914192,52,20.308580858085808,567,Ameiurus melas_a,0.6354246991199936,0.6454246991199936,burbank,Ameiurus melas,a
2019-07-25,31.691419141914192,52,20.308580858085808,567,Ameiurus melas_l,5.132638196114768,5.142638196114768,burbank,Ameiurus melas,l
2019-07-25,31.691419141914192,52,20.308580858085808,567,Ameiurus melas_p,0.58,0.59,burbank,Ameiurus melas,p
2019-07-25,31.691419141914192,52,20.308580858085808,568,Luxilus cornutus_a,2.541698796479974,2.551698796479974,little bridge,Luxilus cornutus,a
2019-07-25,31.691419141914192,52,20.308580858085808,568,Luxilus cornutus_l,1.924739323543038,1.934739323543038,little bridge,Luxilus cornutus,l
2019-07-25,31.691419141914192,52,20.308580858085808,568,Luxilus cornutus_p,0,0.01,little bridge,Luxilus cornutus,p
2019-07-26,31.691419141914192,53,21.308580858085808,569,Lepomis cyanellus_a,0,0.01,spirit mound,Lepomis cyanellus,a
2019-07-26,31.691419141914192,53,21.308580858085808,569,Lepomis cyanellus_l,0,0.01,spirit mound,Lepomis cyanellus,l
2019-07-26,31.691419141914192,53,21.308580858085808,569,Lepomis cyanellus_p,0,0.01,spirit mound,Lepomis cyanellus,p
2019-07-26,31.691419141914192,53,21.308580858085808,570,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,spirit mound,Semotilus atromaculatus,a
2019-07-26,31.691419141914192,53,21.308580858085808,570,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-26,31.691419141914192,53,21.308580858085808,570,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,571,Lepomis cyanellus_a,0.6354246991199936,0.6454246991199936,spirit mound,Lepomis cyanellus,a
2019-07-26,31.691419141914192,53,21.308580858085808,571,Lepomis cyanellus_l,4.491058421600422,4.501058421600422,spirit mound,Lepomis cyanellus,l
2019-07-26,31.691419141914192,53,21.308580858085808,571,Lepomis cyanellus_p,0,0.01,spirit mound,Lepomis cyanellus,p
2019-07-19,31.691419141914192,46,14.308580858085808,572,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,572,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,572,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-19,31.691419141914192,46,14.308580858085808,573,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,573,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,573,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,574,Micropterus dolomieu_a,0,0.01,gunderson,Micropterus dolomieu,a
2019-07-26,31.691419141914192,53,21.308580858085808,574,Micropterus dolomieu_l,0,0.01,gunderson,Micropterus dolomieu,l
2019-07-26,31.691419141914192,53,21.308580858085808,574,Micropterus dolomieu_p,0,0.01,gunderson,Micropterus dolomieu,p
2019-07-26,31.691419141914192,53,21.308580858085808,575,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-07-26,31.691419141914192,53,21.308580858085808,575,Lepomis macrochirus_l,2.566319098057384,2.576319098057384,gunderson,Lepomis macrochirus,l
2019-07-26,31.691419141914192,53,21.308580858085808,575,Lepomis macrochirus_p,0.58,0.59,gunderson,Lepomis macrochirus,p
2019-07-19,31.691419141914192,46,14.308580858085808,576,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,little bridge,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,576,Semotilus atromaculatus_l,0,0.01,little bridge,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,576,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,577,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-26,31.691419141914192,53,21.308580858085808,577,Semotilus atromaculatus_l,3.20789887257173,3.21789887257173,spirit mound,Semotilus atromaculatus,l
2019-07-26,31.691419141914192,53,21.308580858085808,577,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,578,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-26,31.691419141914192,53,21.308580858085808,578,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,spirit mound,Semotilus atromaculatus,l
2019-07-26,31.691419141914192,53,21.308580858085808,578,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-19,31.691419141914192,46,14.308580858085808,579,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-07-19,31.691419141914192,46,14.308580858085808,579,Pimephales promelas_l,5.132638196114768,5.142638196114768,spirit mound,Pimephales promelas,l
2019-07-19,31.691419141914192,46,14.308580858085808,579,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-07-26,31.691419141914192,53,21.308580858085808,580,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-26,31.691419141914192,53,21.308580858085808,580,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-26,31.691419141914192,53,21.308580858085808,580,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,581,Lepomis macrochirus_a,0.6354246991199936,0.6454246991199936,gunderson,Lepomis macrochirus,a
2019-07-26,31.691419141914192,53,21.308580858085808,581,Lepomis macrochirus_l,7.057377519657806,7.067377519657806,gunderson,Lepomis macrochirus,l
2019-07-26,31.691419141914192,53,21.308580858085808,581,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-07-26,31.691419141914192,53,21.308580858085808,582,Cyprinus carpio_a,0,0.01,spirit mound,Cyprinus carpio,a
2019-07-26,31.691419141914192,53,21.308580858085808,582,Cyprinus carpio_l,0,0.01,spirit mound,Cyprinus carpio,l
2019-07-26,31.691419141914192,53,21.308580858085808,582,Cyprinus carpio_p,0,0.01,spirit mound,Cyprinus carpio,p
2019-07-26,31.691419141914192,53,21.308580858085808,583,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-26,31.691419141914192,53,21.308580858085808,583,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-26,31.691419141914192,53,21.308580858085808,583,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,584,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-07-26,31.691419141914192,53,21.308580858085808,584,Pimephales promelas_l,1.283159549028692,1.293159549028692,spirit mound,Pimephales promelas,l
2019-07-26,31.691419141914192,53,21.308580858085808,584,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-07-26,31.691419141914192,53,21.308580858085808,585,Lepomis macrochirus_a,4.447972893839955,4.457972893839955,gunderson,Lepomis macrochirus,a
2019-07-26,31.691419141914192,53,21.308580858085808,585,Lepomis macrochirus_l,3.849478647086076,3.8594786470860756,gunderson,Lepomis macrochirus,l
2019-07-26,31.691419141914192,53,21.308580858085808,585,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-07-26,31.691419141914192,53,21.308580858085808,586,Semotilus atromaculatus_a,1.270849398239987,1.2808493982399871,spirit mound,Semotilus atromaculatus,a
2019-07-26,31.691419141914192,53,21.308580858085808,586,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-26,31.691419141914192,53,21.308580858085808,586,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,587,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-07-26,31.691419141914192,53,21.308580858085808,587,Lepomis macrochirus_l,0,0.01,gunderson,Lepomis macrochirus,l
2019-07-26,31.691419141914192,53,21.308580858085808,587,Lepomis macrochirus_p,0.58,0.59,gunderson,Lepomis macrochirus,p
2019-07-19,31.691419141914192,46,14.308580858085808,588,Lepomis cyanellus_a,0,0.01,little bridge,Lepomis cyanellus,a
2019-07-19,31.691419141914192,46,14.308580858085808,588,Lepomis cyanellus_l,0,0.01,little bridge,Lepomis cyanellus,l
2019-07-19,31.691419141914192,46,14.308580858085808,588,Lepomis cyanellus_p,0,0.01,little bridge,Lepomis cyanellus,p
2019-07-26,31.691419141914192,53,21.308580858085808,589,Lepomis macrochirus_a,3.1771234955999677,3.1871234955999674,gunderson,Lepomis macrochirus,a
2019-07-26,31.691419141914192,53,21.308580858085808,589,Lepomis macrochirus_l,37.85320669634641,37.86320669634641,gunderson,Lepomis macrochirus,l
2019-07-26,31.691419141914192,53,21.308580858085808,589,Lepomis macrochirus_p,0.58,0.59,gunderson,Lepomis macrochirus,p
2019-07-26,31.691419141914192,53,21.308580858085808,590,Lepomis cyanellus_a,0,0.01,spirit mound,Lepomis cyanellus,a
2019-07-26,31.691419141914192,53,21.308580858085808,590,Lepomis cyanellus_l,2.566319098057384,2.576319098057384,spirit mound,Lepomis cyanellus,l
2019-07-26,31.691419141914192,53,21.308580858085808,590,Lepomis cyanellus_p,1.16,1.17,spirit mound,Lepomis cyanellus,p
2019-07-19,31.691419141914192,46,14.308580858085808,591,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,591,Semotilus atromaculatus_l,1.924739323543038,1.934739323543038,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,591,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-26,31.691419141914192,53,21.308580858085808,592,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-07-26,31.691419141914192,53,21.308580858085808,592,Lepomis macrochirus_l,6.41579774514346,6.42579774514346,gunderson,Lepomis macrochirus,l
2019-07-26,31.691419141914192,53,21.308580858085808,592,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-07-19,31.691419141914192,46,14.308580858085808,593,Lepomis cyanellus_a,0,0.01,little bridge,Lepomis cyanellus,a
2019-07-19,31.691419141914192,46,14.308580858085808,593,Lepomis cyanellus_l,1.924739323543038,1.934739323543038,little bridge,Lepomis cyanellus,l
2019-07-19,31.691419141914192,46,14.308580858085808,593,Lepomis cyanellus_p,0,0.01,little bridge,Lepomis cyanellus,p
2019-07-19,31.691419141914192,46,14.308580858085808,594,Lepomis cyanellus_a,0.6354246991199936,0.6454246991199936,spirit mound,Lepomis cyanellus,a
2019-07-19,31.691419141914192,46,14.308580858085808,594,Lepomis cyanellus_l,6.41579774514346,6.42579774514346,spirit mound,Lepomis cyanellus,l
2019-07-19,31.691419141914192,46,14.308580858085808,594,Lepomis cyanellus_p,14.499999999999998,14.509999999999998,spirit mound,Lepomis cyanellus,p
2019-07-19,31.691419141914192,46,14.308580858085808,595,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,595,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,595,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-19,31.691419141914192,46,14.308580858085808,596,Lepomis cyanellus_a,0.6354246991199936,0.6454246991199936,little bridge,Lepomis cyanellus,a
2019-07-19,31.691419141914192,46,14.308580858085808,596,Lepomis cyanellus_l,1.283159549028692,1.293159549028692,little bridge,Lepomis cyanellus,l
2019-07-19,31.691419141914192,46,14.308580858085808,596,Lepomis cyanellus_p,0,0.01,little bridge,Lepomis cyanellus,p
2019-07-19,31.691419141914192,46,14.308580858085808,597,Ameiurus melas_a,0,0.01,little bridge,Ameiurus melas,a
2019-07-19,31.691419141914192,46,14.308580858085808,597,Ameiurus melas_l,0,0.01,little bridge,Ameiurus melas,l
2019-07-19,31.691419141914192,46,14.308580858085808,597,Ameiurus melas_p,0,0.01,little bridge,Ameiurus melas,p
2019-07-19,31.691419141914192,46,14.308580858085808,598,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,598,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,598,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-19,31.691419141914192,46,14.308580858085808,599,Luxilus cornutus_a,8.260521088559916,8.270521088559915,spirit mound,Luxilus cornutus,a
2019-07-19,31.691419141914192,46,14.308580858085808,599,Luxilus cornutus_l,0.641579774514346,0.651579774514346,spirit mound,Luxilus cornutus,l
2019-07-19,31.691419141914192,46,14.308580858085808,599,Luxilus cornutus_p,0,0.01,spirit mound,Luxilus cornutus,p
2019-07-19,31.691419141914192,46,14.308580858085808,600,Luxilus cornutus_a,1.270849398239987,1.2808493982399871,little bridge,Luxilus cornutus,a
2019-07-19,31.691419141914192,46,14.308580858085808,600,Luxilus cornutus_l,0,0.01,little bridge,Luxilus cornutus,l
2019-07-19,31.691419141914192,46,14.308580858085808,600,Luxilus cornutus_p,0,0.01,little bridge,Luxilus cornutus,p
2019-07-19,31.691419141914192,46,14.308580858085808,601,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,601,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,601,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-19,31.691419141914192,46,14.308580858085808,602,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,602,Semotilus atromaculatus_l,2.566319098057384,2.576319098057384,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,602,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-07-19,31.691419141914192,46,14.308580858085808,603,Luxilus cornutus_a,8.260521088559916,8.270521088559915,spirit mound,Luxilus cornutus,a
2019-07-19,31.691419141914192,46,14.308580858085808,603,Luxilus cornutus_l,2.566319098057384,2.576319098057384,spirit mound,Luxilus cornutus,l
2019-07-19,31.691419141914192,46,14.308580858085808,603,Luxilus cornutus_p,0,0.01,spirit mound,Luxilus cornutus,p
2019-07-19,31.691419141914192,46,14.308580858085808,604,Ameiurus melas_a,0,0.01,little bridge,Ameiurus melas,a
2019-07-19,31.691419141914192,46,14.308580858085808,604,Ameiurus melas_l,5.774217970629114,5.784217970629114,little bridge,Ameiurus melas,l
2019-07-19,31.691419141914192,46,14.308580858085808,604,Ameiurus melas_p,0,0.01,little bridge,Ameiurus melas,p
2019-07-19,31.691419141914192,46,14.308580858085808,605,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-07-19,31.691419141914192,46,14.308580858085808,605,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-07-19,31.691419141914192,46,14.308580858085808,605,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-07,31.691419141914192,4,-27.691419141914192,606,Ameiurus melas_a,0,0.01,spirit mound,Ameiurus melas,a
2019-06-07,31.691419141914192,4,-27.691419141914192,606,Ameiurus melas_l,3.20789887257173,3.21789887257173,spirit mound,Ameiurus melas,l
2019-06-07,31.691419141914192,4,-27.691419141914192,606,Ameiurus melas_p,0.58,0.59,spirit mound,Ameiurus melas,p
2019-06-06,31.691419141914192,3,-28.691419141914192,607,Etheostoma nigrum_a,0,0.01,little bridge,Etheostoma nigrum,a
2019-06-06,31.691419141914192,3,-28.691419141914192,607,Etheostoma nigrum_l,14.756334813829959,14.766334813829959,little bridge,Etheostoma nigrum,l
2019-06-06,31.691419141914192,3,-28.691419141914192,607,Etheostoma nigrum_p,0,0.01,little bridge,Etheostoma nigrum,p
2019-06-07,31.691419141914192,4,-27.691419141914192,608,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,spirit mound,Semotilus atromaculatus,a
2019-06-07,31.691419141914192,4,-27.691419141914192,608,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-06-07,31.691419141914192,4,-27.691419141914192,608,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-05,31.691419141914192,2,-29.691419141914192,609,Lepomis macrochirus_a,1.270849398239987,1.2808493982399871,gunderson,Lepomis macrochirus,a
2019-06-05,31.691419141914192,2,-29.691419141914192,609,Lepomis macrochirus_l,68.64903587303502,68.65903587303502,gunderson,Lepomis macrochirus,l
2019-06-05,31.691419141914192,2,-29.691419141914192,609,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-06-06,31.691419141914192,3,-28.691419141914192,610,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-06,31.691419141914192,3,-28.691419141914192,610,Semotilus atromaculatus_l,0,0.01,little bridge,Semotilus atromaculatus,l
2019-06-06,31.691419141914192,3,-28.691419141914192,610,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-06,31.691419141914192,3,-28.691419141914192,611,Lepomis cyanellus_a,0,0.01,burbank,Lepomis cyanellus,a
2019-06-06,31.691419141914192,3,-28.691419141914192,611,Lepomis cyanellus_l,5.132638196114768,5.142638196114768,burbank,Lepomis cyanellus,l
2019-06-06,31.691419141914192,3,-28.691419141914192,611,Lepomis cyanellus_p,0,0.01,burbank,Lepomis cyanellus,p
2019-06-06,31.691419141914192,3,-28.691419141914192,612,Cyprinella spiloptera_a,0,0.01,burbank,Cyprinella spiloptera,a
2019-06-06,31.691419141914192,3,-28.691419141914192,612,Cyprinella spiloptera_l,0,0.01,burbank,Cyprinella spiloptera,l
2019-06-06,31.691419141914192,3,-28.691419141914192,612,Cyprinella spiloptera_p,0,0.01,burbank,Cyprinella spiloptera,p
2019-06-06,31.691419141914192,3,-28.691419141914192,613,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-06,31.691419141914192,3,-28.691419141914192,613,Semotilus atromaculatus_l,0,0.01,little bridge,Semotilus atromaculatus,l
2019-06-06,31.691419141914192,3,-28.691419141914192,613,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-06,31.691419141914192,3,-28.691419141914192,614,Cyprinella spiloptera_a,0.6354246991199936,0.6454246991199936,burbank,Cyprinella spiloptera,a
2019-06-06,31.691419141914192,3,-28.691419141914192,614,Cyprinella spiloptera_l,0,0.01,burbank,Cyprinella spiloptera,l
2019-06-06,31.691419141914192,3,-28.691419141914192,614,Cyprinella spiloptera_p,0,0.01,burbank,Cyprinella spiloptera,p
2019-06-06,31.691419141914192,3,-28.691419141914192,615,Pimephales promelas_a,0,0.01,little bridge,Pimephales promelas,a
2019-06-06,31.691419141914192,3,-28.691419141914192,615,Pimephales promelas_l,0.641579774514346,0.651579774514346,little bridge,Pimephales promelas,l
